
SURVEY NAME: ???
SURVEY DATE: 12 20 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DMMDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                  A1                   A2   157.11   125.84    11.45     0.00     0.00     0.00     0.00
                  A2                   A3    25.98   122.28     0.00     0.00     0.00     0.00     0.00
                  A3                   A4    62.83   115.14     5.27     0.00     0.00     0.00     0.00
                  A4                   A5    18.09    94.76    39.69     0.00     0.00     0.00     0.00
                  A5                   A6    57.39   145.67     0.00     0.00     0.00     0.00     0.00
                  A6                   A7    35.17   168.31    13.29     0.00     0.00     0.00     0.00
                  A7                   A8   151.69   153.43    86.09     0.00     0.00     0.00     0.00
                  A8                   A9    68.70   122.23    23.80     0.00     0.00     0.00     0.00
                  A9                  A10    73.27   112.62    52.03     0.00     0.00     0.00     0.00
                 A10                  A11    30.25   240.26    22.45     0.00     0.00     0.00     0.00
                 A11                  A12    32.24   142.70   -18.81     0.00     0.00     0.00     0.00
                 A12                  A13    23.58    78.69     0.00     0.00     0.00     0.00     0.00
                 A13                  A14    26.08    84.56    20.76     0.00     0.00     0.00     0.00
                 A14                  A15    20.22    93.37    13.21     0.00     0.00     0.00     0.00
                 A15                  A16    11.62    95.71     0.00     0.00     0.00     0.00     0.00


