
SURVEY NAME: ???
SURVEY DATE: 9 8 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DMMDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                  A1                   A2    97.25   134.83     0.00     0.00     0.00     0.00     0.00
                  A2                   A3   135.51   224.26     0.00     0.00     0.00     0.00     0.00
                  A3                   A4    88.96   188.54     0.00     0.00     0.00     0.00     0.00
                  A4                   A5   116.63   191.23     0.00     0.00     0.00     0.00     0.00
                  A5                   A6   104.46   158.91     0.00     0.00     0.00     0.00     0.00
                  A6                   A7   165.63   133.69     0.00     0.00     0.00     0.00     0.00
                  A7                   A8    64.22   195.29     0.00     0.00     0.00     0.00     0.00
                  A8                   A9    25.70   225.00     0.00     0.00     0.00     0.00     0.00
                  A9                  A10    62.06   170.04     0.00     0.00     0.00     0.00     0.00
                 A10                  A11   118.88    35.95     0.00     0.00     0.00     0.00     0.00
                 A11                  A12    61.78   119.65     0.00     0.00     0.00     0.00     0.00
                 A12                  A13    99.79   199.33     0.00     0.00     0.00     0.00     0.00


