
SURVEY NAME: ???
SURVEY DATE: 9 8 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DDDDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                  A1                   A2    51.66    86.62     0.00     0.00     0.00     0.00     0.00
                  A2                   A3   122.32    83.10     0.00     0.00     0.00     0.00     0.00
                  A3                   A4   116.45    59.53     0.00     0.00     0.00     0.00     0.00
                  A1                   A5    22.57   206.25     0.00     0.00     0.00     0.00     0.00
                  A5                   A6    69.56    79.90     0.00     0.00     0.00     0.00     0.00
                  A6                   A7    83.47    71.20     0.00     0.00     0.00     0.00     0.00
                  A7                   A8    57.09    76.23     0.00     0.00     0.00     0.00     0.00
                  A8                   A9    64.87   349.41     0.00     0.00     0.00     0.00     0.00
                  A4                  A10    76.54    42.36     0.00     0.00     0.00     0.00     0.00
                 A10                  A11    57.36     5.27     0.00     0.00     0.00     0.00     0.00
                 A11                  A12    94.65   131.68     0.00     0.00     0.00     0.00     0.00
                 A12                  A13    83.51   208.78     0.00     0.00     0.00     0.00     0.00


